"id","item","code","name","segment","ncms"
"cest_1701100","11","17.011.00","Água de coco","16","2009892"
"cest_1701100","11","17.011.00","Água de coco","16","20098"
"cest_1701200","12","17.012.00","Leite em pó, blocos ou grânulos, exceto creme de leite","16","04021,04022,04029"
"cest_1701300","13","17.013.00","Farinha láctea","16","19011020"
"cest_1701400","14","17.014.00","Leite modificado para alimentação de crianças","16","19011010"
"cest_1701500","15","17.015.00","Preparações para alimentação infantil à base de farinhas, grumos, sêmolas ou amidos e outros","16","19011090,19011030"
"cest_1701600","16","17.016.00","Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo inferior ou igual a 2 litros","16","04011010,04012010"
"cest_1701601","16.1","17.016.01","Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo superior a 2 litros e inferior ou igual a 5 litros","16","04011010,04012010"
"cest_1701700","17","17.017.00","Leite em recipiente de conteúdo inferior ou igual a 1 litro","16","04014010,04015010"
"cest_1701701","17.1","17.017.01","Leite em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros","16","04014010,04015010"
"cest_1701800","18","17.018.00","Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro","16","04011090,04012090"
"cest_1701801","18.1","17.018.01","Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros","16","04011090,04012090"
"cest_1701900","19","17.019.00","Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg","16","0401402,04022130,04022930,04029"
"cest_1701901","19.1","17.019.01","Creme de leite, em recipiente de conteúdo superior a 1 kg","16","0401402,04022130,04022930,04029"
"cest_1701902","19.2","17.019.02","Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg","16","040110,040120,040150,040210,04022920"
"cest_1701903","19.3","17.019.03","Outros cremes de leite, em recipiente de conteúdo superior a 1kg","16","040110,040120,040150,040210,04022920"
"cest_1702000","20","17.020.00","Leite condensado, em recipiente de conteúdo inferior ou igual a 1 kg","16","4029"
"cest_1702001","20.1","17.020.01","Leite condensado, em recipiente de conteúdo superior a 1 kg","16","4029"
"cest_1702100","21","17.021.00","Iogurte e leite fermentado em recipiente de conteúdo inferior ou igual a 2 litros, exceto o item classificado no CEST 17.022.00","16","403"
"cest_1702101","21.1","17.021.01","Iogurte e leite fermentado em recipiente de conteúdo superior a 2 litros, exceto o item classificado no CEST 17.022.00","16","403"
"cest_1702200","22","17.022.00","Coalhada","16","04039000"
"cest_1702300","23","17.023.00","Requeijão e similares, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","406"
"cest_1702301","23.1","17.023.01","Requeijão e similares, em recipiente de conteúdo superior a 1 kg","16","406"
"cest_1702400","24","17.024.00","Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03, 17.024.04 e 17.024.05","16","406"
"cest_1702400","24","17.024.00","Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03 e 17.024.04","16","406"
"cest_1702401","24.1","17.024.01","Queijo muçarela","16","04061010"
"cest_1702402","24.2","17.024.02","Queijo minas frescal","16","04061090"
"cest_1702403","24.3","17.024.03","Queijo ricota","16","04061090"
"cest_1702404","24.4","17.024.04","Queijo petitsuisse","16","04061090"
"cest_1702405","24.5","17.024.05","Queijo cremoso (“cream cheese”)","16","04061090"
"cest_1702500","25","17.025.00","Manteiga, em embalagem de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","04051000"
"cest_1702501","25.1","17.025.01","Manteiga, em embalagem de conteúdo superior a 1 kg","16","04051000"
"cest_1702502","25.2","17.025.02","Manteiga de garrafa","16","04059090"
"cest_1702600","26","17.026.00","Margarina e creme vegetal em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","15171000"
"cest_1702700","27","17.027.00","Margarina e creme vegetal, em recipiente de conteúdo superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","15171000"
"cest_1702701","27.1","17.027.01","Margarina e creme vegetal, em recipiente de conteúdo superior a 1 kg","16","15171000"
"cest_1702702","27.2","17.027.02","Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","15179"
"cest_1702800","28","17.028.00","Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","15162000"
"cest_1702801","28.1","17.028.01","Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","15162000"
"cest_1702900","29","17.029.00","Doces de leite","16","19019020"
"cest_1703000","30","17.030.00","Produtos à base de cereais, obtidos por expansão ou torrefação","16","19041000,19049000"
"cest_1703100","31","17.031.00","Salgadinhos diversos, exceto os classificados no CEST 17.031.01 e 17.031.02","16","19059090"
"cest_1703101","31.1","17.031.01","Salgadinhos diversos, derivados de farinha de trigo","16","19059090"
"cest_1703102","31.2","17.031.02","Biscoitos de polvilho","16","19059090"
"cest_1703200","32","17.032.00","Batata frita, inhame e mandioca fritos","16","20052000,20059"
"cest_1703300","33","17.033.00","Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg","16","20081"
"cest_1703301","33.1","17.033.01","Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg","16","20081"
"cest_1703400","34","17.034.00","Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","21032010"
"cest_1703500","35","17.035.00","Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g","16","21039021,21039091"
"cest_1703600","36","17.036.00","Molhos de soja preparados em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","21031010"
"cest_1703700","37","17.037.00","Farinha de mostarda em embalagens de conteúdo inferior ou igual a 1 kg","16","21033010"
"cest_1703800","38","17.038.00","Mostarda preparada em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","21033021"
"cest_1703900","39","17.039.00","Maionese em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","21039011"
"cest_1704000","40","17.040.00","Tomates preparados ou conservados, exceto em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg","16","2002"
"cest_1704100","41","17.041.00","Molhos de tomate em embalagens imediatas de conteúdo inferior ou igual a 1 kg","16","21032010"
"cest_1704200","42","17.042.00","Barra de cereais","16","17049090,19042000,19049000"
"cest_1704300","43","17.043.00","Barra de cereais contendo cacau","16","18063120,18063220,18069000"
"cest_1704400","44","17.044.00","Farinha de trigo especial, em embalagem inferior ou igual a 1 kg","16","11010010"
"cest_1704401","44.1","17.044.01","Farinha de trigo especial, em embalagem superior a 1 kg e inferior a 5 kg","16","11010010"
"cest_1704402","44.2","17.044.02","Farinha de trigo especial, em embalagem igual a 5 kg","16","11010010"
"cest_1704403","44.3","17.044.03","Farinha de trigo especial, em embalagem superior a 5 kg e inferior ou igual a 25 kg","16","11010010"
"cest_1704404","44.4","17.044.04","Farinha de trigo especial, em embalagem superior a 25 kg e inferior ou igual a 50 kg","16","11010010"
"cest_1704405","44.5","17.044.05","Farinha de trigo comum, em embalagem igual a 5 kg","16","11010010"
"cest_1704406","44.6","17.044.06","Farinha de trigo comum, em embalagem superior a 5 kg e inferior ou igual a 25 kg","16","11010010"
"cest_1704407","44.7","17.044.07","Farinha de trigo comum, em embalagem superior a 25 kg e inferior ou igual a 50 kg","16","11010010"
"cest_1704408","44.8","17.044.08","Farinha de trigo doméstica especial, em embalagem superior a 5 kg e inferior e igual a 10 kg","16","11010010"
"cest_1704409","44.9","17.044.09","Farinha de trigo doméstica com fermento, em embalagem superior a 5 kg e inferior e igual a 10 kg","16","11010010"
"cest_1704410","44.1","17.044.10","Farinha de trigo especial, em embalagem superior a 50 Kg","16","11010010"
"cest_1704411","44.11","17.044.11","Farinha de trigo comum, em embalagem inferior ou igual a 1 kg","16","11010010"
"cest_1704412","44.12","17.044.12","Farinha de trigo comum, em embalagem superior a 1 kg e inferior a 5 Kg","16","11010010"
"cest_1704413","44.13","17.044.13","Farinha de trigo comum, em embalagem superior a 50 kg","16","11010010"
"cest_1704414","44.14","17.044.14","Farinha de trigo doméstica especial, em embalagem inferior ou igual a 1 kg","16","11010010"
"cest_1704415","44.15","17.044.15","Farinha de trigo doméstica especial, em embalagem superior a 1 kg e inferior a 5 Kg","16","11010010"
"cest_1704416","44.16","17.044.16","Farinha de trigo doméstica especial, em embalagem igual a 5 Kg","16","11010010"
"cest_1704417","44.17","17.044.17","Farinha de trigo doméstica especial, em embalagem superior a 10 Kg","16","11010010"
"cest_1704418","44.18","17.044.18","Farinha de trigo doméstica com fermento, em embalagem inferior ou igual a 1 kg","16","11010010"
"cest_1704419","44.19","17.044.19","Farinha de trigo doméstica com fermento, em embalagem superior a 1 kg e inferior a 5 Kg","16","11010010"
"cest_1704420","44.2","17.044.20","Farinha de trigo doméstica com fermento, em embalagem igual a 5 Kg","16","11010010"
"cest_1704421","44.21","17.044.21","Farinha de trigo doméstica com fermento, em embalagem superior a 10 Kg","16","11010010"
"cest_1704422","44.22","17.044.22","Outras farinhas de trigo, em embalagem inferior ou igual a 1 kg","16","11010010"
"cest_1704423","44.23","17.044.23","Outras farinhas de trigo, em embalagem superior a 1 kg e inferior a 5 Kg","16","11010010"
"cest_1704424","44.24","17.044.24","Outras farinhas de trigo, em embalagem igual a 5 Kg","16","11010010"
"cest_1704425","44.25","17.044.25","Outras farinhas de trigo, em embalagem superior a 5 Kg e inferior ou igual a 25 kg","16","11010010"
"cest_1704426","44.26","17.044.26","Outras farinhas de trigo, em embalagem superior a 25 Kg e inferior ou igual a 50 kg","16","11010010"
"cest_1704427","44.27","17.044.27","Outras farinhas de trigo, em embalagem superior a 50 Kg","16","11010010"
"cest_1704500","45","17.045.00","Farinha de mistura de trigo com centeio (méteil)","16","11010020"
"cest_1704600","46","17.046.00","Misturas e preparações para bolos, em embalagem inferior 5 kg","16","190120,19019090"
"cest_1704601","46.1","17.046.01","Misturas e preparações para bolos, em embalagem igual a 5 kg","16","190120,19019090"
"cest_1704602","46.2","17.046.02","Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg","16","190120,19019090"
"cest_1704603","46.3","17.046.03","Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg","16","190120,19019090"
"cest_1704604","46.4","17.046.04","Misturas e preparações para bolos, em embalagem superior a 50 Kg","16","190120,19019090"
"cest_1704605","46.5","17.046.05","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg","16","190120,19019090"
"cest_1704606","46.6","17.046.06","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg","16","190120,19019090"
"cest_1704607","46.7","17.046.07","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg","16","190120,19019090"
"cest_1704608","46.8","17.046.08","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg","16","190120,19019090"
"cest_1704609","46.9","17.046.09","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg","16","190120,19019090"
"cest_1704610","46.1","17.046.10","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg","16","190120,19019090"
"cest_1704611","46.11","17.046.11","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg","16","190120,19019090"
"cest_1704612","46.12","17.046.12","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg","16","190120,19019090"
"cest_1704613","46.13","17.046.13","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg","16","190120,19019090"
"cest_1704614","46.14","17.046.14","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg","16","190120,19019090"
"cest_1704615","46.15","17.046.15","Misturas e pastas para a preparação de produtos de padaria, pastelaria e da indústria de bolachas e biscoitos, da posição 19.05, exceto os previstos nos CEST 17.046.00 a 17.046.14 e 17.046.16.","16","190120,19019090"
"cest_1704616","46.16","17.046.16","Misturas e preparações com, no mínimo, 80% de farinha de trigo na sua composição final, exceto as descritas nos CEST 17.046.10 a 17.046.15.","16","190120,19019090"
"cest_1704700","47","17.047.00","Massas alimentícias tipo instantânea, exceto as descritas no CEST 17047.01.","16","19023000"
"cest_1704701","47.1","17.047.01","Massas alimentícias tipo instantânea, derivadas de farinha de trigo.","16","19023000"
"cest_1704800","48","17.048.00","Massas alimentícias, cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, exceto as descritas nos CEST 17.047.00, 17.048.01, e 17.048.02","16","1902"
"cest_1704801","48.1","17.048.01","Cuscuz","16","19024000"
"cest_1704802","48.2","17.048.02","Massas alimentícias recheadas (mesmo cozidas ou preparadas de outro modo)","16","19022000"
"cest_1704900","49","17.049.00","Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, não derivadas do trigo","16","19021"
"cest_1704901","49.1","17.049.01","Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, não derivadas do trigo","16","19021"
"cest_1704902","49.2","17.049.02","Massas alimentícias do tipo grano duro, não cozidas, nem recheadas, nem preparadas de outro modo, que contenham ovos","16","19021100"
"cest_1704903","49.3","17.049.03","Outras massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos, derivadas de farinha de trigo","16","19021900"
"cest_1704904","49.4","17.049.04","Outras massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos, derivadas do trigo","16","19021900"
"cest_1704905","49.5","17.049.05","Outras massas alimentícias do tipo grano duro, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos","16","19021900"
"cest_1704906","49.6","17.049.06","Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, que contenham ovos, derivadas de farinha de trigo","16","19021100"
"cest_1704907","49.7","17.049.07","Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, que contenham ovos, derivadas do trigo","16","19021100"
"cest_1705000","50","17.050.00","Pães industrializados, inclusive de especiarias, exceto panetones e bolo de forma","16","19052"
"cest_1705100","51","17.051.00","Bolo de forma, inclusive de especiarias","16","19052090"
"cest_1705200","52","17.052.00","Panetones","16","19052010"
"cest_1705300","53","17.053.00","Biscoitos e bolachas derivados de farinha de trigo; (exceto dos tipos “cream cracker”, “água e sal”, “maisena”, “maria” e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)","16","19053100"
"cest_1705301","53.1","17.053.01","Biscoitos e bolachas derivados de farinha de trigo dos tipos “maisena” e “maria” e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.053.02","16","19053100"
"cest_1705302","53.2","17.053.02","Biscoitos e bolachas derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"" de consumo popular","16","19053100"
"cest_1705400","54","17.054.00","Biscoitos e bolachas não derivados de farinha de trigo; (exceto dos tipos ""cream cracker"", ""água e sal"", ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)","16","19053100"
"cest_1705401","54.1","17.054.01","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.054.02","16","19053100"
"cest_1705402","54.2","17.054.02","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"" de consumo popular","16","19053100"
"cest_1705600","56","17.056.00","Biscoitos e bolachas derivados de farinha de trigo dos tipos “cream cracker” e “água e sal”","16","19059020"
"cest_1705601","56.1","17.056.01","Biscoitos e bolachas não derivados de farinha de trigo dos tipos “cream cracker” e “água e sal”","16","19059020"
"cest_1705602","56.2","17.056.02","Outras bolachas, exceto casquinhas para sorvete e os biscoitos e bolachas relacionados nos CEST 17.056.00 e 17.056.01","16","19059020"
"cest_1705700","57","17.057.00","“Waffles” e “wafers” - sem cobertura","16","19053200"
"cest_1705800","58","17.058.00","“Waffles” e “wafers” - com cobertura","16","19053200"
"cest_1705900","59","17.059.00","Torradas, pão torrado e produtos semelhantes torrados","16","19054000"
"cest_1706000","60","17.060.00","Outros pães de forma","16","19059010"
"cest_1706200","62","17.062.00","Outros pães, exceto o classificado no CEST 17.062.03","16","19059090"
"cest_1706201","62.1","17.062.01","Outros bolos industrializados e produtos de panificação não especificados anteriormente, incluindo as pizzas; exceto os classificados nos CEST 17.062.02 e 17.062.03","16","19059090"
"cest_1706202","62.2","17.062.02","Casquinhas para sorvete","16","19059020,19059090"
"cest_1706203","62.3","17.062.03","Pão francês até 200g","16","19059090"
"cest_1706300","63","17.063.00","Pão denominado knackebrot","16","19051000"
"cest_1706400","64","17.064.00","Demais pães industrializados","16","19059"
"cest_1706500","65","17.065.00","Óleo de soja refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15079011"
"cest_1706600","66","17.066.00","Óleo de amendoim refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","1508"
"cest_1706700","67","17.067.00","Azeites de oliva, em recipientes com capacidade inferior a 2 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 20 mililitros","16","1509"
"cest_1706701","67.1","17.067.01","Azeites de oliva, em recipientes com capacidade igual ou superior a 2 litros e inferior ou igual a 5 litros","16","1509"
"cest_1706702","67.2","17.067.02","Azeites de oliva, em recipientes com capacidade superior a 5 litros","16","1509"
"cest_1706800","68","17.068.00","Outros óleos e respectivas frações, obtidos exclusivamente a partir de azeitonas, mesmo refinados, mas não quimicamente modificados, e misturas desses óleos ou frações com óleos ou frações da posição 15.09, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","1510"
"cest_1706900","69","17.069.00","Óleo de girassol em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15121911"
"cest_1706901","69.1","17.069.01","Óleo de algodão refinado em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15122910"
"cest_1707000","70","17.070.00","Óleo de canola, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15141"
"cest_1707100","71","17.071.00","Óleo de linhaça refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15151900"
"cest_1707200","72","17.072.00","Óleo de milho refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15152910"
"cest_1707300","73","17.073.00","Outros óleos refinados, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15122990"
"cest_1707400","74","17.074.00","Misturas de óleos refinados, para consumo humano, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","16","15179010"
"cest_1707500","75","17.075.00","Outros óleos vegetais comestíveis não especificados anteriormente","16","1511,1513,1514,1515,1516,1518"
"cest_1707600","76","17.076.00","Enchidos (embutidos) e produtos semelhantes, de carne, miudezas ou sangue; exceto salsicha, linguiça e mortadela","16","16010000"
"cest_1707700","77","17.077.00","Salsicha e linguiça, exceto as descritas nos CEST 17.077.01","16","16010000"
"cest_1707701","77.1","17.077.01","Salsicha em lata","16","16010000"
"cest_1707800","78","17.078.00","Mortadela","16","16010000"
"cest_1707900","79","17.079.00","Outras preparações e conservas de carne, miudezas ou de sangue, exceto as descritas nos CEST 17.079.01, 17.079.02, 17.079.03, 17.079.04, 17.079.05, 17.079.06, 17.079.07 e 17.079.08","16","1602"
"cest_1707901","79.1","17.079.01","Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de peruas e de perus, exceto as descritas no CEST 17.079.08","16","16023100"
"cest_1707902","79.2","17.079.02","Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, não cozidas, exceto as descritas no CEST 17.079.08","16","16023210"
"cest_1707903","79.3","17.079.03","Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, cozidas, exceto as descritas no CEST 17.079.08","16","16023220"
"cest_1707904","79.4","17.079.04","Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: pernas e respectivos pedaços","16","16024100"
"cest_1707905","79.5","17.079.05","Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: outras, incluindo as misturas, exceto os descritos no CEST 17.079.07","16","16024900"
"cest_1707906","79.6","17.079.06","Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie bovina","16","16025000"
"cest_1707907","79.7","17.079.07","Apresuntado","16","16024900"
"cest_1707908","79.8","17.079.08","Carnes de aves inteiras e com peso unitário superior a 3 kg, temperadas","16","160231,160232"
"cest_1708000","80","17.080.00","Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe; exceto os descritos nos CEST 17.080.01 e 17.081.00","16","1604"
"cest_1708001","80.1","17.080.01","Outras preparações e conservas de atuns","16","16042010"
"cest_1708100","81","17.081.00","Sardinha em conserva","16","1604"
"cest_1708200","82","17.082.00","Crustáceos, moluscos e outros invertebrados aquáticos, preparados ou em conservas","16","1605"
"cest_1708300","83","17.083.00","Carne de gado bovino, ovino e bufalino e produtos comestíveis resultantes da matança desse gado submetidos à salga, secagem ou desidratação, exceto os descritos no CEST 17.083.01","16","02102000,02109900,1502"
"cest_1708301","83.1","17.083.01","Charque e jerkedbeef","16","02102000"
"cest_1708400","84","17.084.00","Carne de gado bovino, ovino e bufalino e demais produtos comestíveis resultantes da matança desse gado frescos, refrigerados ou congelados","16","0201,0202,0204,0206"
"cest_1708500","85","17.085.00","Carnes de animais das espécies caprina, frescas, refrigeradas ou congeladas","16","204"
"cest_1708600","86","17.086.00","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados ou salmourados resultantes do abate de caprinos","16","02109900,15021019,15029000"
"cest_1708700","87","17.087.00","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves, exceto os descritos no CEST 17.087.02","16","0207,0209,02109900,1501"
"cest_1708701","87.1","17.087.01","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos","16","0203,0206,0209,02101,02109900,1501"
"cest_1708702","87.2","17.087.02","Carnes de aves inteiras e com peso unitário superior a 3 kg","16","02071,02072"
"cest_1708800","88","17.088.00","Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo inferior ou igual a 1 kg","16","710"
"cest_1708801","88.1","17.088.01","Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo superior a 1 kg","16","710"
"cest_1708900","89","17.089.00","Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg","16","811"
"cest_1708901","89.1","17.089.01","Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg","16","811"
"cest_1709000","90","17.090.00","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg","16","2001"
"cest_1709001","90.1","17.090.01","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo superior a 1 kg","16","2001"
"cest_1709100","91","17.091.00","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo inferior ou igual a 1 kg","16","2004"
"cest_1709101","91.1","17.091.01","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo superior a 1 kg","16","2004"
"cest_1709200","92","17.092.00","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo inferior ou igual a 1 kg","16","2005"
"cest_1709201","92.1","17.092.01","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo superior a 1 kg","16","2005"
"cest_1709300","93","17.093.00","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo inferior ou igual a 1 kg","16","20060000"
"cest_1709301","93.1","17.093.01","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo superior a 1 kg","16","20060000"
"cest_1709400","94","17.094.00","Doces, geleias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","16","2007"
"cest_1709401","94.1","17.094.01","Doces, geleias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg","16","2007"
"cest_1709500","95","17.095.00","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens de conteúdo inferior ou igual a 1 kg","16","2008"
