id,country_id:id,state_id:id,ibge_code,name
city_3114501,base.br,base.state_br_mg,3114501,Carmópolis de Minas
city_3114550,base.br,base.state_br_mg,3114550,Carneirinho
city_3114600,base.br,base.state_br_mg,3114600,Carrancas
city_3114709,base.br,base.state_br_mg,3114709,Carvalhópolis
city_3114808,base.br,base.state_br_mg,3114808,Carvalhos
city_3114907,base.br,base.state_br_mg,3114907,Casa Grande
city_3115003,base.br,base.state_br_mg,3115003,Cascalho Rico
city_3115102,base.br,base.state_br_mg,3115102,Cássia
city_3115300,base.br,base.state_br_mg,3115300,Cataguases
city_3115359,base.br,base.state_br_mg,3115359,Catas Altas
city_3115409,base.br,base.state_br_mg,3115409,Catas Altas da Noruega
city_3115458,base.br,base.state_br_mg,3115458,Catuji
city_3115474,base.br,base.state_br_mg,3115474,Catuti
city_3115508,base.br,base.state_br_mg,3115508,Caxambu
city_3115607,base.br,base.state_br_mg,3115607,Cedro do Abaeté
city_3115706,base.br,base.state_br_mg,3115706,Central de Minas
city_3115805,base.br,base.state_br_mg,3115805,Centralina
city_3115904,base.br,base.state_br_mg,3115904,Chácara
city_3116001,base.br,base.state_br_mg,3116001,Chalé
city_3116100,base.br,base.state_br_mg,3116100,Chapada do Norte
city_3116159,base.br,base.state_br_mg,3116159,Chapada Gaúcha
city_3116209,base.br,base.state_br_mg,3116209,Chiador
city_3116308,base.br,base.state_br_mg,3116308,Cipotânea
city_3116407,base.br,base.state_br_mg,3116407,Claraval
city_3116506,base.br,base.state_br_mg,3116506,Claro dos Poções
city_3116605,base.br,base.state_br_mg,3116605,Cláudio
city_3116704,base.br,base.state_br_mg,3116704,Coimbra
city_3116803,base.br,base.state_br_mg,3116803,Coluna
city_3116902,base.br,base.state_br_mg,3116902,Comendador Gomes
city_3117009,base.br,base.state_br_mg,3117009,Comercinho
city_3117108,base.br,base.state_br_mg,3117108,Conceição da Aparecida
city_3115201,base.br,base.state_br_mg,3115201,Conceição da Barra de Minas
city_3117306,base.br,base.state_br_mg,3117306,Conceição das Alagoas
city_3117207,base.br,base.state_br_mg,3117207,Conceição das Pedras
city_3117405,base.br,base.state_br_mg,3117405,Conceição de Ipanema
city_3117504,base.br,base.state_br_mg,3117504,Conceição do Mato Dentro
city_3117603,base.br,base.state_br_mg,3117603,Conceição do Pará
city_3117702,base.br,base.state_br_mg,3117702,Conceição do Rio Verde
city_3117801,base.br,base.state_br_mg,3117801,Conceição dos Ouros
city_3117836,base.br,base.state_br_mg,3117836,Cônego Marinho
city_3117876,base.br,base.state_br_mg,3117876,Confins
city_3117900,base.br,base.state_br_mg,3117900,Congonhal
city_3118007,base.br,base.state_br_mg,3118007,Congonhas
city_3118106,base.br,base.state_br_mg,3118106,Congonhas do Norte
city_3118205,base.br,base.state_br_mg,3118205,Conquista
city_3118304,base.br,base.state_br_mg,3118304,Conselheiro Lafaiete
city_3118403,base.br,base.state_br_mg,3118403,Conselheiro Pena
city_3118502,base.br,base.state_br_mg,3118502,Consolação
city_3118601,base.br,base.state_br_mg,3118601,Contagem
city_3118700,base.br,base.state_br_mg,3118700,Coqueiral
city_3118809,base.br,base.state_br_mg,3118809,Coração de Jesus
city_3118908,base.br,base.state_br_mg,3118908,Cordisburgo
city_3119005,base.br,base.state_br_mg,3119005,Cordislândia
city_3119104,base.br,base.state_br_mg,3119104,Corinto
city_3119203,base.br,base.state_br_mg,3119203,Coroaci
city_3119302,base.br,base.state_br_mg,3119302,Coromandel
city_3119401,base.br,base.state_br_mg,3119401,Coronel Fabriciano
city_3119500,base.br,base.state_br_mg,3119500,Coronel Murta
city_3119609,base.br,base.state_br_mg,3119609,Coronel Pacheco
city_3119708,base.br,base.state_br_mg,3119708,Coronel Xavier Chaves
city_3119807,base.br,base.state_br_mg,3119807,Córrego Danta
city_3119906,base.br,base.state_br_mg,3119906,Córrego do Bom Jesus
city_3119955,base.br,base.state_br_mg,3119955,Córrego Fundo
city_3120003,base.br,base.state_br_mg,3120003,Córrego Novo
city_3120102,base.br,base.state_br_mg,3120102,Couto de Magalhães de Minas
city_3120151,base.br,base.state_br_mg,3120151,Crisólita
city_3120201,base.br,base.state_br_mg,3120201,Cristais
city_3120300,base.br,base.state_br_mg,3120300,Cristália
city_3120409,base.br,base.state_br_mg,3120409,Cristiano Otoni
city_3120508,base.br,base.state_br_mg,3120508,Cristina
city_3120607,base.br,base.state_br_mg,3120607,Crucilândia
city_3120706,base.br,base.state_br_mg,3120706,Cruzeiro da Fortaleza
city_3120805,base.br,base.state_br_mg,3120805,Cruzília
city_3120839,base.br,base.state_br_mg,3120839,Cuparaque
city_3120870,base.br,base.state_br_mg,3120870,Curral de Dentro
city_3120904,base.br,base.state_br_mg,3120904,Curvelo
city_3121001,base.br,base.state_br_mg,3121001,Datas
city_3121100,base.br,base.state_br_mg,3121100,Delfim Moreira
city_3121209,base.br,base.state_br_mg,3121209,Delfinópolis
city_3121258,base.br,base.state_br_mg,3121258,Delta
city_3121308,base.br,base.state_br_mg,3121308,Descoberto
city_3121407,base.br,base.state_br_mg,3121407,Desterro de Entre Rios
city_3121506,base.br,base.state_br_mg,3121506,Desterro do Melo
city_3121605,base.br,base.state_br_mg,3121605,Diamantina
city_3121704,base.br,base.state_br_mg,3121704,Diogo de Vasconcelos
city_3121803,base.br,base.state_br_mg,3121803,Dionísio
city_3121902,base.br,base.state_br_mg,3121902,Divinésia
city_3122009,base.br,base.state_br_mg,3122009,Divino
city_3122108,base.br,base.state_br_mg,3122108,Divino das Laranjeiras
city_3122207,base.br,base.state_br_mg,3122207,Divinolândia de Minas
city_3122306,base.br,base.state_br_mg,3122306,Divinópolis
city_3122355,base.br,base.state_br_mg,3122355,Divisa Alegre
city_3122405,base.br,base.state_br_mg,3122405,Divisa Nova
city_3122454,base.br,base.state_br_mg,3122454,Divisópolis
city_3122470,base.br,base.state_br_mg,3122470,Dom Bosco
city_3122504,base.br,base.state_br_mg,3122504,Dom Cavati
city_3122603,base.br,base.state_br_mg,3122603,Dom Joaquim
city_3122702,base.br,base.state_br_mg,3122702,Dom Silvério
city_3122801,base.br,base.state_br_mg,3122801,Dom Viçoso
city_3122900,base.br,base.state_br_mg,3122900,Dona Euzébia
city_3123007,base.br,base.state_br_mg,3123007,Dores de Campos
city_3123106,base.br,base.state_br_mg,3123106,Dores de Guanhães
city_3123205,base.br,base.state_br_mg,3123205,Dores do Indaiá
city_3123304,base.br,base.state_br_mg,3123304,Dores do Turvo
city_3123403,base.br,base.state_br_mg,3123403,Doresópolis
city_3123502,base.br,base.state_br_mg,3123502,Douradoquara
city_3123528,base.br,base.state_br_mg,3123528,Durandé
city_3123601,base.br,base.state_br_mg,3123601,Elói Mendes
city_3123700,base.br,base.state_br_mg,3123700,Engenheiro Caldas
city_3123809,base.br,base.state_br_mg,3123809,Engenheiro Navarro
city_3123858,base.br,base.state_br_mg,3123858,Entre Folhas
city_3123908,base.br,base.state_br_mg,3123908,Entre Rios de Minas
city_3124005,base.br,base.state_br_mg,3124005,Ervália
city_3124104,base.br,base.state_br_mg,3124104,Esmeraldas
city_3124203,base.br,base.state_br_mg,3124203,Espera Feliz
city_3124302,base.br,base.state_br_mg,3124302,Espinosa
city_3124401,base.br,base.state_br_mg,3124401,Espírito Santo do Dourado
city_3124500,base.br,base.state_br_mg,3124500,Estiva
city_3124609,base.br,base.state_br_mg,3124609,Estrela Dalva
city_3124708,base.br,base.state_br_mg,3124708,Estrela do Indaiá
city_3124807,base.br,base.state_br_mg,3124807,Estrela do Sul
city_3124906,base.br,base.state_br_mg,3124906,Eugenópolis
city_3125002,base.br,base.state_br_mg,3125002,Ewbank da Câmara
city_3125101,base.br,base.state_br_mg,3125101,Extrema
city_3125200,base.br,base.state_br_mg,3125200,Fama
city_3125309,base.br,base.state_br_mg,3125309,Faria Lemos
city_3125408,base.br,base.state_br_mg,3125408,Felício dos Santos
city_3125606,base.br,base.state_br_mg,3125606,Felisburgo
city_3125705,base.br,base.state_br_mg,3125705,Felixlândia
city_3125804,base.br,base.state_br_mg,3125804,Fernandes Tourinho
city_3125903,base.br,base.state_br_mg,3125903,Ferros
city_3125952,base.br,base.state_br_mg,3125952,Fervedouro
city_3126000,base.br,base.state_br_mg,3126000,Florestal
city_3126109,base.br,base.state_br_mg,3126109,Formiga
city_3126208,base.br,base.state_br_mg,3126208,Formoso
city_3126307,base.br,base.state_br_mg,3126307,Fortaleza de Minas
city_3126406,base.br,base.state_br_mg,3126406,Fortuna de Minas
city_3126505,base.br,base.state_br_mg,3126505,Francisco Badaró
city_3126604,base.br,base.state_br_mg,3126604,Francisco Dumont
city_3126703,base.br,base.state_br_mg,3126703,Francisco Sá
city_3126752,base.br,base.state_br_mg,3126752,Franciscópolis
city_3126802,base.br,base.state_br_mg,3126802,Frei Gaspar
city_3126901,base.br,base.state_br_mg,3126901,Frei Inocêncio
city_3126950,base.br,base.state_br_mg,3126950,Frei Lagonegro
city_3127008,base.br,base.state_br_mg,3127008,Fronteira
city_3127057,base.br,base.state_br_mg,3127057,Fronteira dos Vales
city_3127073,base.br,base.state_br_mg,3127073,Fruta de Leite
city_3127107,base.br,base.state_br_mg,3127107,Frutal
city_3127206,base.br,base.state_br_mg,3127206,Funilândia
city_3127305,base.br,base.state_br_mg,3127305,Galiléia
city_3127339,base.br,base.state_br_mg,3127339,Gameleiras
city_3127354,base.br,base.state_br_mg,3127354,Glaucilândia
city_3127370,base.br,base.state_br_mg,3127370,Goiabeira
city_3127388,base.br,base.state_br_mg,3127388,Goianá
city_3127404,base.br,base.state_br_mg,3127404,Gonçalves
city_3127503,base.br,base.state_br_mg,3127503,Gonzaga
city_3127602,base.br,base.state_br_mg,3127602,Gouveia
city_3127701,base.br,base.state_br_mg,3127701,Governador Valadares
city_3127800,base.br,base.state_br_mg,3127800,Grão Mogol
city_3127909,base.br,base.state_br_mg,3127909,Grupiara
city_3128006,base.br,base.state_br_mg,3128006,Guanhães
city_3128105,base.br,base.state_br_mg,3128105,Guapé
city_3128204,base.br,base.state_br_mg,3128204,Guaraciaba
city_3128253,base.br,base.state_br_mg,3128253,Guaraciama
city_3128303,base.br,base.state_br_mg,3128303,Guaranésia
city_3128402,base.br,base.state_br_mg,3128402,Guarani
city_3128501,base.br,base.state_br_mg,3128501,Guarará
city_3128600,base.br,base.state_br_mg,3128600,Guarda-Mor
city_3128709,base.br,base.state_br_mg,3128709,Guaxupé
city_3128808,base.br,base.state_br_mg,3128808,Guidoval
city_3128907,base.br,base.state_br_mg,3128907,Guimarânia
city_3129004,base.br,base.state_br_mg,3129004,Guiricema
city_3129103,base.br,base.state_br_mg,3129103,Gurinhatã
city_3129202,base.br,base.state_br_mg,3129202,Heliodora
city_3129301,base.br,base.state_br_mg,3129301,Iapu
city_3129400,base.br,base.state_br_mg,3129400,Ibertioga
city_3129509,base.br,base.state_br_mg,3129509,Ibiá
city_3129608,base.br,base.state_br_mg,3129608,Ibiaí
city_3129657,base.br,base.state_br_mg,3129657,Ibiracatu
city_3129707,base.br,base.state_br_mg,3129707,Ibiraci
city_3129806,base.br,base.state_br_mg,3129806,Ibirité
city_3129905,base.br,base.state_br_mg,3129905,Ibitiúra de Minas
city_3130002,base.br,base.state_br_mg,3130002,Ibituruna
city_3130051,base.br,base.state_br_mg,3130051,Icaraí de Minas
city_3130101,base.br,base.state_br_mg,3130101,Igarapé
city_3130200,base.br,base.state_br_mg,3130200,Igaratinga
city_3130309,base.br,base.state_br_mg,3130309,Iguatama
city_3130408,base.br,base.state_br_mg,3130408,Ijaci
city_3130507,base.br,base.state_br_mg,3130507,Ilicínea
city_3130556,base.br,base.state_br_mg,3130556,Imbé de Minas
city_3130606,base.br,base.state_br_mg,3130606,Inconfidentes
city_3130655,base.br,base.state_br_mg,3130655,Indaiabira
city_3130705,base.br,base.state_br_mg,3130705,Indianópolis
city_3130804,base.br,base.state_br_mg,3130804,Ingaí
city_3130903,base.br,base.state_br_mg,3130903,Inhapim
city_3131000,base.br,base.state_br_mg,3131000,Inhaúma
city_3131109,base.br,base.state_br_mg,3131109,Inimutaba
city_3131158,base.br,base.state_br_mg,3131158,Ipaba
city_3131208,base.br,base.state_br_mg,3131208,Ipanema
city_3131307,base.br,base.state_br_mg,3131307,Ipatinga
city_3131406,base.br,base.state_br_mg,3131406,Ipiaçu
city_3131505,base.br,base.state_br_mg,3131505,Ipuiúna
city_3131604,base.br,base.state_br_mg,3131604,Iraí de Minas
city_3131703,base.br,base.state_br_mg,3131703,Itabira
city_3131802,base.br,base.state_br_mg,3131802,Itabirinha
city_3131901,base.br,base.state_br_mg,3131901,Itabirito
city_3132008,base.br,base.state_br_mg,3132008,Itacambira
city_3132107,base.br,base.state_br_mg,3132107,Itacarambi
city_3132206,base.br,base.state_br_mg,3132206,Itaguara
city_3132305,base.br,base.state_br_mg,3132305,Itaipé
city_3132404,base.br,base.state_br_mg,3132404,Itajubá
city_3132503,base.br,base.state_br_mg,3132503,Itamarandiba
city_3132602,base.br,base.state_br_mg,3132602,Itamarati de Minas
city_3132701,base.br,base.state_br_mg,3132701,Itambacuri
city_3132800,base.br,base.state_br_mg,3132800,Itambé do Mato Dentro
city_3132909,base.br,base.state_br_mg,3132909,Itamogi
city_3133006,base.br,base.state_br_mg,3133006,Itamonte
city_3133105,base.br,base.state_br_mg,3133105,Itanhandu
city_3133204,base.br,base.state_br_mg,3133204,Itanhomi
city_3133303,base.br,base.state_br_mg,3133303,Itaobim
city_3133402,base.br,base.state_br_mg,3133402,Itapagipe
city_3133501,base.br,base.state_br_mg,3133501,Itapecerica
city_3133600,base.br,base.state_br_mg,3133600,Itapeva
city_3133709,base.br,base.state_br_mg,3133709,Itatiaiuçu
city_3133758,base.br,base.state_br_mg,3133758,Itaú de Minas
city_3133808,base.br,base.state_br_mg,3133808,Itaúna
city_3133907,base.br,base.state_br_mg,3133907,Itaverava
city_3134004,base.br,base.state_br_mg,3134004,Itinga
city_3134103,base.br,base.state_br_mg,3134103,Itueta
city_3134202,base.br,base.state_br_mg,3134202,Ituiutaba
city_3134301,base.br,base.state_br_mg,3134301,Itumirim
city_3134400,base.br,base.state_br_mg,3134400,Iturama
city_3134509,base.br,base.state_br_mg,3134509,Itutinga
city_3134608,base.br,base.state_br_mg,3134608,Jaboticatubas
city_3134707,base.br,base.state_br_mg,3134707,Jacinto
city_3134806,base.br,base.state_br_mg,3134806,Jacuí
city_3134905,base.br,base.state_br_mg,3134905,Jacutinga
city_3135001,base.br,base.state_br_mg,3135001,Jaguaraçu
city_3135050,base.br,base.state_br_mg,3135050,Jaíba
city_3135076,base.br,base.state_br_mg,3135076,Jampruca
city_3135100,base.br,base.state_br_mg,3135100,Janaúba
city_3135209,base.br,base.state_br_mg,3135209,Januária
city_3135308,base.br,base.state_br_mg,3135308,Japaraíba
city_3135357,base.br,base.state_br_mg,3135357,Japonvar
city_3135407,base.br,base.state_br_mg,3135407,Jeceaba
city_3135456,base.br,base.state_br_mg,3135456,Jenipapo de Minas
city_3135506,base.br,base.state_br_mg,3135506,Jequeri
city_3135605,base.br,base.state_br_mg,3135605,Jequitaí
city_3135704,base.br,base.state_br_mg,3135704,Jequitibá
city_3135803,base.br,base.state_br_mg,3135803,Jequitinhonha
city_3135902,base.br,base.state_br_mg,3135902,Jesuânia
city_3136009,base.br,base.state_br_mg,3136009,Joaíma
city_3136108,base.br,base.state_br_mg,3136108,Joanésia
city_3136207,base.br,base.state_br_mg,3136207,João Monlevade
city_3136306,base.br,base.state_br_mg,3136306,João Pinheiro
city_3136405,base.br,base.state_br_mg,3136405,Joaquim Felício
city_3136504,base.br,base.state_br_mg,3136504,Jordânia
city_3136520,base.br,base.state_br_mg,3136520,José Gonçalves de Minas
city_3136553,base.br,base.state_br_mg,3136553,José Raydan
city_3136579,base.br,base.state_br_mg,3136579,Josenópolis
city_3136652,base.br,base.state_br_mg,3136652,Juatuba
city_3136702,base.br,base.state_br_mg,3136702,Juiz de Fora
city_3136801,base.br,base.state_br_mg,3136801,Juramento
city_3136900,base.br,base.state_br_mg,3136900,Juruaia
city_3136959,base.br,base.state_br_mg,3136959,Juvenília
city_3137007,base.br,base.state_br_mg,3137007,Ladainha
city_3137106,base.br,base.state_br_mg,3137106,Lagamar
city_3137205,base.br,base.state_br_mg,3137205,Lagoa da Prata
city_3137304,base.br,base.state_br_mg,3137304,Lagoa dos Patos
city_3137403,base.br,base.state_br_mg,3137403,Lagoa Dourada
city_3137502,base.br,base.state_br_mg,3137502,Lagoa Formosa
city_3137536,base.br,base.state_br_mg,3137536,Lagoa Grande
city_3137601,base.br,base.state_br_mg,3137601,Lagoa Santa
city_3137700,base.br,base.state_br_mg,3137700,Lajinha
city_3137809,base.br,base.state_br_mg,3137809,Lambari
city_3137908,base.br,base.state_br_mg,3137908,Lamim
city_3138005,base.br,base.state_br_mg,3138005,Laranjal
city_3138104,base.br,base.state_br_mg,3138104,Lassance
city_3138203,base.br,base.state_br_mg,3138203,Lavras
city_3138302,base.br,base.state_br_mg,3138302,Leandro Ferreira
city_3138351,base.br,base.state_br_mg,3138351,Leme do Prado
city_3138401,base.br,base.state_br_mg,3138401,Leopoldina
city_3138500,base.br,base.state_br_mg,3138500,Liberdade
city_3138609,base.br,base.state_br_mg,3138609,Lima Duarte
city_3138625,base.br,base.state_br_mg,3138625,Limeira do Oeste
city_3138658,base.br,base.state_br_mg,3138658,Lontra
city_3138674,base.br,base.state_br_mg,3138674,Luisburgo
city_3138682,base.br,base.state_br_mg,3138682,Luislândia
city_3138708,base.br,base.state_br_mg,3138708,Luminárias
city_3138807,base.br,base.state_br_mg,3138807,Luz
city_3138906,base.br,base.state_br_mg,3138906,Machacalis
city_3139003,base.br,base.state_br_mg,3139003,Machado
city_3139102,base.br,base.state_br_mg,3139102,Madre de Deus de Minas
city_3139201,base.br,base.state_br_mg,3139201,Malacacheta
city_3139250,base.br,base.state_br_mg,3139250,Mamonas
city_3139300,base.br,base.state_br_mg,3139300,Manga
city_3139409,base.br,base.state_br_mg,3139409,Manhuaçu
city_3139508,base.br,base.state_br_mg,3139508,Manhumirim
city_3139607,base.br,base.state_br_mg,3139607,Mantena
city_3139805,base.br,base.state_br_mg,3139805,Mar de Espanha
city_3139706,base.br,base.state_br_mg,3139706,Maravilhas
city_3139904,base.br,base.state_br_mg,3139904,Maria da Fé
city_3140001,base.br,base.state_br_mg,3140001,Mariana
city_3140100,base.br,base.state_br_mg,3140100,Marilac
city_3140159,base.br,base.state_br_mg,3140159,Mário Campos
city_3140209,base.br,base.state_br_mg,3140209,Maripá de Minas
city_3140308,base.br,base.state_br_mg,3140308,Marliéria
city_3140407,base.br,base.state_br_mg,3140407,Marmelópolis
city_3140506,base.br,base.state_br_mg,3140506,Martinho Campos
city_3140530,base.br,base.state_br_mg,3140530,Martins Soares
city_3140555,base.br,base.state_br_mg,3140555,Mata Verde
city_3140605,base.br,base.state_br_mg,3140605,Materlândia
city_3140704,base.br,base.state_br_mg,3140704,Mateus Leme
city_3171501,base.br,base.state_br_mg,3171501,Mathias Lobato
city_3140803,base.br,base.state_br_mg,3140803,Matias Barbosa
city_3140852,base.br,base.state_br_mg,3140852,Matias Cardoso
city_3140902,base.br,base.state_br_mg,3140902,Matipó
city_3141009,base.br,base.state_br_mg,3141009,Mato Verde
city_3141108,base.br,base.state_br_mg,3141108,Matozinhos
city_3141207,base.br,base.state_br_mg,3141207,Matutina
city_3141306,base.br,base.state_br_mg,3141306,Medeiros
city_3141405,base.br,base.state_br_mg,3141405,Medina
city_3141504,base.br,base.state_br_mg,3141504,Mendes Pimentel
city_3141603,base.br,base.state_br_mg,3141603,Mercês
city_3141702,base.br,base.state_br_mg,3141702,Mesquita
city_3141801,base.br,base.state_br_mg,3141801,Minas Novas
city_3141900,base.br,base.state_br_mg,3141900,Minduri
city_3142007,base.br,base.state_br_mg,3142007,Mirabela
city_3142106,base.br,base.state_br_mg,3142106,Miradouro
city_3142205,base.br,base.state_br_mg,3142205,Miraí
city_3142254,base.br,base.state_br_mg,3142254,Miravânia
city_3142304,base.br,base.state_br_mg,3142304,Moeda
city_3142403,base.br,base.state_br_mg,3142403,Moema
city_3142502,base.br,base.state_br_mg,3142502,Monjolos
city_3142601,base.br,base.state_br_mg,3142601,Monsenhor Paulo
city_3142700,base.br,base.state_br_mg,3142700,Montalvânia
city_3142809,base.br,base.state_br_mg,3142809,Monte Alegre de Minas
city_3142908,base.br,base.state_br_mg,3142908,Monte Azul
city_3143005,base.br,base.state_br_mg,3143005,Monte Belo
city_3143104,base.br,base.state_br_mg,3143104,Monte Carmelo
city_3143153,base.br,base.state_br_mg,3143153,Monte Formoso
city_3143203,base.br,base.state_br_mg,3143203,Monte Santo de Minas
city_3143401,base.br,base.state_br_mg,3143401,Monte Sião
city_3143302,base.br,base.state_br_mg,3143302,Montes Claros
city_3143450,base.br,base.state_br_mg,3143450,Montezuma
city_3143500,base.br,base.state_br_mg,3143500,Morada Nova de Minas
city_3143609,base.br,base.state_br_mg,3143609,Morro da Garça
city_3143708,base.br,base.state_br_mg,3143708,Morro do Pilar
city_3143807,base.br,base.state_br_mg,3143807,Munhoz
city_3143906,base.br,base.state_br_mg,3143906,Muriaé
city_3144003,base.br,base.state_br_mg,3144003,Mutum
city_3144102,base.br,base.state_br_mg,3144102,Muzambinho
city_3144201,base.br,base.state_br_mg,3144201,Nacip Raydan
city_3144300,base.br,base.state_br_mg,3144300,Nanuque
city_3144359,base.br,base.state_br_mg,3144359,Naque
city_3144375,base.br,base.state_br_mg,3144375,Natalândia
city_3144409,base.br,base.state_br_mg,3144409,Natércia
city_3144508,base.br,base.state_br_mg,3144508,Nazareno
city_3144607,base.br,base.state_br_mg,3144607,Nepomuceno
city_3144656,base.br,base.state_br_mg,3144656,Ninheira
city_3144672,base.br,base.state_br_mg,3144672,Nova Belém
city_3144706,base.br,base.state_br_mg,3144706,Nova Era
city_3144805,base.br,base.state_br_mg,3144805,Nova Lima
city_3144904,base.br,base.state_br_mg,3144904,Nova Módica
city_3145000,base.br,base.state_br_mg,3145000,Nova Ponte
city_3145059,base.br,base.state_br_mg,3145059,Nova Porteirinha
city_3145109,base.br,base.state_br_mg,3145109,Nova Resende
city_3145208,base.br,base.state_br_mg,3145208,Nova Serrana
city_3136603,base.br,base.state_br_mg,3136603,Nova União
city_3145307,base.br,base.state_br_mg,3145307,Novo Cruzeiro
city_3145356,base.br,base.state_br_mg,3145356,Novo Oriente de Minas
city_3145372,base.br,base.state_br_mg,3145372,Novorizonte
city_3145406,base.br,base.state_br_mg,3145406,Olaria
city_3145455,base.br,base.state_br_mg,3145455,Olhos-d'Água
city_3145505,base.br,base.state_br_mg,3145505,Olímpio Noronha
city_3145604,base.br,base.state_br_mg,3145604,Oliveira
city_3145703,base.br,base.state_br_mg,3145703,Oliveira Fortes
city_3145802,base.br,base.state_br_mg,3145802,Onça de Pitangui
city_3145851,base.br,base.state_br_mg,3145851,Oratórios
city_3145877,base.br,base.state_br_mg,3145877,Orizânia
city_3145901,base.br,base.state_br_mg,3145901,Ouro Branco
city_3146008,base.br,base.state_br_mg,3146008,Ouro Fino
city_3146107,base.br,base.state_br_mg,3146107,Ouro Preto
city_3146206,base.br,base.state_br_mg,3146206,Ouro Verde de Minas
city_3146255,base.br,base.state_br_mg,3146255,Padre Carvalho
city_3146305,base.br,base.state_br_mg,3146305,Padre Paraíso
city_3146552,base.br,base.state_br_mg,3146552,Pai Pedro
city_3146404,base.br,base.state_br_mg,3146404,Paineiras
city_3146503,base.br,base.state_br_mg,3146503,Pains
city_3146602,base.br,base.state_br_mg,3146602,Paiva
city_3146701,base.br,base.state_br_mg,3146701,Palma
city_3146750,base.br,base.state_br_mg,3146750,Palmópolis
city_3146909,base.br,base.state_br_mg,3146909,Papagaios
city_3147105,base.br,base.state_br_mg,3147105,Pará de Minas
city_3147006,base.br,base.state_br_mg,3147006,Paracatu
city_3147204,base.br,base.state_br_mg,3147204,Paraguaçu
city_3147303,base.br,base.state_br_mg,3147303,Paraisópolis
city_3147402,base.br,base.state_br_mg,3147402,Paraopeba
city_3147600,base.br,base.state_br_mg,3147600,Passa Quatro
city_3147709,base.br,base.state_br_mg,3147709,Passa Tempo
city_3147808,base.br,base.state_br_mg,3147808,Passa Vinte
city_3147501,base.br,base.state_br_mg,3147501,Passabém
city_3147907,base.br,base.state_br_mg,3147907,Passos
city_3147956,base.br,base.state_br_mg,3147956,Patis
city_3148004,base.br,base.state_br_mg,3148004,Patos de Minas
city_3148103,base.br,base.state_br_mg,3148103,Patrocínio
city_3148202,base.br,base.state_br_mg,3148202,Patrocínio do Muriaé
city_3148301,base.br,base.state_br_mg,3148301,Paula Cândido
city_3148400,base.br,base.state_br_mg,3148400,Paulistas
city_3148509,base.br,base.state_br_mg,3148509,Pavão
city_3148608,base.br,base.state_br_mg,3148608,Peçanha
city_3148707,base.br,base.state_br_mg,3148707,Pedra Azul
city_3148756,base.br,base.state_br_mg,3148756,Pedra Bonita
city_3148806,base.br,base.state_br_mg,3148806,Pedra do Anta
city_3148905,base.br,base.state_br_mg,3148905,Pedra do Indaiá
city_3149002,base.br,base.state_br_mg,3149002,Pedra Dourada
city_3149101,base.br,base.state_br_mg,3149101,Pedralva
city_3149150,base.br,base.state_br_mg,3149150,Pedras de Maria da Cruz
city_3149200,base.br,base.state_br_mg,3149200,Pedrinópolis
city_3149309,base.br,base.state_br_mg,3149309,Pedro Leopoldo
city_3149408,base.br,base.state_br_mg,3149408,Pedro Teixeira
city_3149507,base.br,base.state_br_mg,3149507,Pequeri
city_3149606,base.br,base.state_br_mg,3149606,Pequi
city_3149705,base.br,base.state_br_mg,3149705,Perdigão
city_3149804,base.br,base.state_br_mg,3149804,Perdizes
city_3149903,base.br,base.state_br_mg,3149903,Perdões
city_3149952,base.br,base.state_br_mg,3149952,Periquito
city_3150000,base.br,base.state_br_mg,3150000,Pescador
city_3150109,base.br,base.state_br_mg,3150109,Piau
city_3150158,base.br,base.state_br_mg,3150158,Piedade de Caratinga
city_3150208,base.br,base.state_br_mg,3150208,Piedade de Ponte Nova
city_3150307,base.br,base.state_br_mg,3150307,Piedade do Rio Grande
city_3150406,base.br,base.state_br_mg,3150406,Piedade dos Gerais
city_3150505,base.br,base.state_br_mg,3150505,Pimenta
city_3150539,base.br,base.state_br_mg,3150539,Pingo-d'Água
city_3150570,base.br,base.state_br_mg,3150570,Pintópolis
city_3150604,base.br,base.state_br_mg,3150604,Piracema
city_3150703,base.br,base.state_br_mg,3150703,Pirajuba
city_3150802,base.br,base.state_br_mg,3150802,Piranga
city_3150901,base.br,base.state_br_mg,3150901,Piranguçu
city_3151008,base.br,base.state_br_mg,3151008,Piranguinho
city_3151107,base.br,base.state_br_mg,3151107,Pirapetinga
city_3151206,base.br,base.state_br_mg,3151206,Pirapora
city_3151305,base.br,base.state_br_mg,3151305,Piraúba
city_3151404,base.br,base.state_br_mg,3151404,Pitangui
city_3151503,base.br,base.state_br_mg,3151503,Piumhi
city_3151602,base.br,base.state_br_mg,3151602,Planura
city_3151701,base.br,base.state_br_mg,3151701,Poço Fundo
city_3151800,base.br,base.state_br_mg,3151800,Poços de Caldas
city_3151909,base.br,base.state_br_mg,3151909,Pocrane
city_3152006,base.br,base.state_br_mg,3152006,Pompéu
city_3152105,base.br,base.state_br_mg,3152105,Ponte Nova
city_3152131,base.br,base.state_br_mg,3152131,Ponto Chique
city_3152170,base.br,base.state_br_mg,3152170,Ponto dos Volantes
city_3152204,base.br,base.state_br_mg,3152204,Porteirinha
city_3152303,base.br,base.state_br_mg,3152303,Porto Firme
city_3152402,base.br,base.state_br_mg,3152402,Poté
city_3152501,base.br,base.state_br_mg,3152501,Pouso Alegre
city_3152600,base.br,base.state_br_mg,3152600,Pouso Alto
